518,1,4746
518,2,5522
518,3,281
519,0,21517
519,1,2627
519,2,5532
519,3,48
520,0,20865
520,1,3030
520,2,5652
520,3,225
521,0,21299
521,1,4152
521,2,4682
521,3,127
522,0,22960
522,1,3490
522,2,4935
522,3,84
523,0,23647
523,1,6828
523,2,4961
523,3,64
524,0,59148
524,1,13878
524,2,5199
524,3,171
525,0,47275
525,1,5976
525,2,4799
525,3,63
526,0,25383
526,1,2715
526,2,4344
526,3,59
527,0,76531
527,1,13845
527,2,5644
527,3,578
528,0,73400
528,1,8757
528,2,5332
528,3,167
529,0,41803
529,1,13453
529,2,5371
529,3,432
530,0,37045
530,1,12001
530,2,7736
530,3,485
531,0,40962
531,1,3229
531,2,4370
531,3,223
532,0,32468
532,1,5925
532,2,4048
532,3,168
533,0,32203
533,1,3151
533,2,3963
533,3,136
534,0,35929
534,1,7787
534,2,3721
534,3,73
535,0,37570
535,1,6808
535,2,3430
535,3,81
536,0,42306
536,1,12444
536,2,4217
536,3,439
537,0,52595
537,1,6961
537,2,3818
537,3,149
538,0,27814
538,1,5682
538,2,6868
538,3,456
539,0,72263
539,1,14124
539,2,6725
539,3,693
540,0,46252
540,1,6544
540,2,4470
540,3,398
541,0,61319
541,1,13605
541,2,4049
541,3,667
542,0,29253
542,1,5389
542,2,3259
542,3,977
543,0,100334
543,1,12728
543,2,4518
543,3,5546
544,0,75293
544,1,10559
544,2,4363
544,3,3622
545,0,77982
545,1,7957
545,2,5196
545,3,1465
546,0,36344
546,1,6132
546,2,4079
546,3,1046
547,0,67779
547,1,5215
547,2,4505
547,3,632
548,0,83917
548,1,13448
548,2,7032
548,3,1193
549,0,47397
549,1,5777
549,2,5118
549,3,365
550,0,65248
550,1,7997
550,2,4501
550,3,656
551,0,86844
551,1,11999
551,2,3573
551,3,158
552,0,139265
552,1,17261
552,2,5260
552,3,679
553,0,81372
553,1,8394
553,2,3874
553,3,231
554,0,49691
554,1,9623
554,2,4490
554,3,158
555,0,50853
555,1,5433
555,2,4222
555,3,170
556,0,26970
556,1,4170
556,2,4857
556,3,57
557,0,23812
557,1,1064
557,2,4811
557,3,30
558,0,40870
558,1,4127
558,2,4201
558,3,54
559,0,36130
559,1,40322
559,2,4482
559,3,72
560,0,49972
560,1,25181
560,2,5470
560,3,435
561,0,58862
561,1,3513
561,2,5287
561,3,81
562,0,33852
562,1,2894
562,2,6926
562,3,223
563,0,45345
563,1,9792
563,2,5125
563,3,228
564,0,40300
564,1,4314
564,2,5611
564,3,149
565,0,46905
565,1,12135
565,2,4250
565,3,95
566,0,27909
566,1,4603
566,2,4147
566,3,69
567,0,52825
567,1,8867
567,2,5507
567,3,463
568,0,34848
568,1,7038
568,2,5619
568,3,271
569,0,42821
569,1,3936
569,2,5982
569,3,81
570,0,18898
570,1,3625
570,2,6260
570,3,48
571,0,40519
571,1,9024
571,2,7003
571,3,416
572,0,35399
572,1,5477
572,2,5869
572,3,285
573,0,38288
573,1,4964
573,2,5123
573,3,3026
574,0,35762
574,1,13021
574,2,7682
574,3,884
575,0,37360
575,1,15487
575,2,6275
575,3,630
576,0,84309
576,1,5284
576,2,5352
576,3,124
577,0,60719
577,1,6085
577,2,4898
577,3,96
578,0,134954
578,1,10747
578,2,5091
578,3,57
579,0,30316
579,1,4635
579,2,5526
579,3,46
580,0,46791
580,1,7380
580,2,7952
580,3,367
581,0,27283
581,1,2441
581,2,5864
581,3,54
582,0,36853
582,1,5732
582,2,6146
582,3,986
583,0,22723
583,1,4479
583,2,4774
583,3,132
584,0,17948
584,1,3157
584,2,4214
584,3,81
585,0,66227
585,1,4843
585,2,4226
585,3,329
586,0,92980
586,1,7511
586,2,6184
586,3,889
587,0,60581
587,1,7893
587,2,4312
587,3,652
588,0,33896
588,1,4384
588,2,6687
588,3,510
589,0,29404
589,1,14093
589,2,4628
589,3,762
590,0,32821
590,1,8614
590,2,4743
590,3,281
591,0,68916
591,1,9968
591,2,6073
591,3,563
592,0,46084
592,1,11724
592,2,4196
592,3,126
593,0,27095
593,1,5553
593,2,4989
593,3,93
594,0,42923
594,1,5631
594,2,4202
594,3,204
595,0,40234
595,1,7901
595,2,3684
595,3,87
596,0,29236
596,1,9772
596,2,3658
596,3,125
597,0,30136
597,1,18979
597,2,4119
597,3,213
598,0,43684
598,1,11298
598,2,5100
598,3,795
599,0,53082
599,1,14828
599,2,7842
599,3,1271
600,0,49761
600,1,8841
600,2,4358
600,3,188
601,0,52542
601,1,7615
601,2,3855
601,3,715
602,0,27664
602,1,3094
602,2,4463
602,3,1126
603,0,20801
603,1,19207
603,2,3978
603,3,699
604,0,17930
604,1,18127
604,2,3918
604,3,182
605,0,112696
605,1,30388
605,2,5149
605,3,334
606,0,49661
606,1,4414
606,2,3730
606,3,145
607,0,36967
607,1,9206
607,2,3910
607,3,136
608,0,29487
608,1,8259
608,2,5744
608,3,88
609,0,38851
609,1,2149
609,2,4348
609,3,56
610,0,14128
610,1,2389
610,2,5161
610,3,95
611,0,33108
611,1,7397
611,2,8714
611,3,1024
612,0,48724
612,1,8298
612,2,4601
612,3,92
613,0,28926
613,1,12276
613,2,5662
613,3,312
614,0,12582
614,1,6218
614,2,4392
614,3,82
615,0,40491
615,1,4067
615,2,5433
615,3,75
616,0,35138
616,1,9654
616,2,4684
616,3,83
617,0,50043
617,1,4187
617,2,4972
617,3,132
618,0,85024
618,1,5950
618,2,5424
618,3,148
619,0,29996
619,1,19293
619,2,4263
619,3,155
620,0,39944
620,1,23426
620,2,3387
620,3,190
621,0,40367
621,1,11441
621,2,16056
621,3,759
622,0,71610
622,1,9163
622,2,10828
622,3,539
623,0,59169
623,1,10751
623,2,4766
623,3,247
624,0,61863
624,1,4480
624,2,4984
624,3,333
625,0,92786
625,1,7581
625,2,4893
625,3,127
626,0,32823
626,1,13575
626,2,4767
626,3,133
627,0,62463
627,1,27697
627,2,5311
627,3,111
628,0,16090
628,1,23920
628,2,5468
628,3,150
629,0,20930
629,1,24963
629,2,4653
629,3,157
630,0,18223
630,1,7955
630,2,4529
630,3,123
631,0,9131
631,1,5769
631,2,4662
631,3,57
632,0,11391
632,1,3974
632,2,5349
632,3,40
633,0,52000
633,1,4288
633,2,4715
633,3,47
634,0,27633
634,1,8224
634,2,4585
634,3,51
635,0,20795
635,1,3863
635,2,6226
635,3,79
636,0,64548
636,1,14614
636,2,7352
636,3,486
637,0,17321
637,1,10657
637,2,4726
637,3,123
638,0,12058
638,1,12480
638,2,4500
638,3,95
639,0,33031
639,1,11722
639,2,4664
639,3,71
640,0,29629
640,1,13890
640,2,5749
640,3,49
641,0,13905
641,1,12949
641,2,4438
641,3,63
642,0,6114
642,1,14002
642,2,4135
642,3,104
643,0,9065
643,1,14048
643,2,3942
643,3,60
644,0,21390
644,1,12323
644,2,5936
644,3,39
645,0,20992
645,1,14908
645,2,4374
645,3,2261
646,0,26919
646,1,14770
646,2,5522
646,3,977
647,0,29660
647,1,12938
647,2,5196
647,3,51
648,0,66609
648,1,11610
648,2,5044
648,3,41
649,0,23499
649,1,16424
649,2,6110
649,3,50
650,0,8607
650,1,15447
650,2,5426
650,3,112
651,0,17939
651,1,26738
651,2,5275
651,3,66
652,0,42040
652,1,17658
652,2,5565
652,3,119
653,0,10637
653,1,28641
653,2,4939
653,3,48
654,0,22747
654,1,12892
654,2,4791
654,3,2867
655,0,10581
655,1,15271
655,2,4668
655,3,53
656,0,19554
656,1,4931
656,2,4641
656,3,55
657,0,50255
657,1,8550
657,2,5422
657,3,61
658,0,30776
658,1,9308
658,2,5893
658,3,48
659,0,43536
659,1,3964
659,2,4530
659,3,47
660,0,47378
660,1,5362
660,2,5650
660,3,363
661,0,31564
661,1,14751
661,2,5008
661,3,61
662,0,41569
662,1,7273
662,2,5747
662,3,376
663,0,57840
663,1,12823
663,2,7094
663,3,192
664,0,29319
664,1,7427
664,2,5609
664,3,44
665,0,63088
665,1,3017
665,2,4735
665,3,439
666,0,15066
666,1,9129
666,2,4450
666,3,40
667,0,25605
667,1,9868
667,2,4234
667,3,447
668,0,20401
668,1,8482
668,2,4112
668,3,206
669,0,23340
669,1,3626
669,2,4041
669,3,55
670,0,14179
670,1,7312
670,2,4436
670,3,246
671,0,25105
671,1,2156
671,2,3970
671,3,33
672,0,45408
672,1,3553
672,2,4153
672,3,41
673,0,26854
673,1,4340
673,2,4350
673,3,31
674,0,45153
674,1,7054
674,2,4266
674,3,53
675,0,29306
675,1,19852
675,2,4953
675,3,36
676,0,26782
676,1,41281
676,2,3621
676,3,71
677,0,18622
677,1,12689
677,2,4182
677,3,39
678,0,33986
678,1,8312
678,2,3712
678,3,43
679,0,53352
679,1,4810
679,2,3915
679,3,48
680,0,45308
680,1,10289
680,2,4529
680,3,57
681,0,36323
681,1,6590
681,2,3927
681,3,53
682,0,24365
682,1,5381
682,2,6004
682,3,84
683,0,85238
683,1,7525
683,2,3864
683,3,46
684,0,118841
684,1,4773
684,2,3657
684,3,440
685,0,65089
685,1,2897
685,2,3985
685,3,42
686,0,43147
686,1,4264
686,2,3470
686,3,48
687,0,43853
687,1,3741
687,2,4294
687,3,46
688,0,173030
688,1,1960
688,2,4722
688,3,48
689,0,13889
689,1,3016
689,2,3881
689,3,63
690,0,15776
690,1,4411
690,2,6358
690,3,45
691,0,71893
691,1,7577
691,2,5970
691,3,48
692,0,23167
692,1,1057
692,2,7136
692,3,44
693,0,74597
693,1,2276
693,2,4039
693,3,61
694,0,20144
694,1,4938
694,2,4357
694,3,53
695,0,25409
695,1,9763
695,2,4175
695,3,45
